student_country,date_registered,paid,num_rated_courses,avg_rated_courses,avg_course_watched,total_time_watched,engagement_quizzes,engagement_exams,engagement_lessons,avg_exam_score,no_of_questions
US,2022-06-02,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
SA,2022-06-03,0,0.0,4.843362527906577,6.6,6.6,1.0,0.0,1.0,64.44682826482409,0.0
CA,2022-06-03,0,0.0,4.843362527906577,0.1,0.1,1.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,9.4,9.4,1.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,5.7,5.7,0.0,0.0,1.0,64.44682826482409,0.0
DO,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IQ,2022-06-03,0,0.0,4.843362527906577,0.3,0.3,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-03,0,0.0,4.843362527906577,0.8,0.8,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
SA,2022-06-03,0,0.0,4.843362527906577,18.0,18.0,1.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IQ,2022-06-03,0,0.0,4.843362527906577,4.9,4.9,0.0,0.0,1.0,64.44682826482409,0.0
PH,2022-06-03,0,0.0,4.843362527906577,0.3,0.3,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-03,0,0.0,4.843362527906577,22.29,222.9,3.0,1.0,10.0,83.0,0.0
US,2022-06-03,0,0.0,4.843362527906577,1.5,1.5,1.0,0.0,1.0,64.44682826482409,0.0
IN,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,10.1,10.1,1.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-03,1,0.0,4.843362527906577,40.8,40.8,1.0,0.0,1.0,64.44682826482409,0.0
AE,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,1.4,1.4,0.0,0.0,1.0,64.44682826482409,0.0
BR,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,0.6,0.6,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CO,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,0.4,0.4,1.0,0.0,1.0,64.44682826482409,0.0
CA,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-06-03,0,0.0,4.843362527906577,32.9,32.9,1.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-06-03,0,0.0,4.843362527906577,1.2,1.2,0.0,0.0,1.0,64.44682826482409,0.0
TR,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
SA,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,4.3,4.3,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-03,0,0.0,4.843362527906577,6.4,6.4,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
FR,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
SA,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
TH,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,16.9,33.8,2.0,0.0,2.0,64.44682826482409,0.0
JO,2022-06-03,0,0.0,4.843362527906577,0.7,0.7,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GR,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-06-03,0,0.0,4.843362527906577,3.8,3.8,0.0,0.0,1.0,64.44682826482409,0.0
MY,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,39.66,198.3,5.0,0.0,5.0,64.44682826482409,0.0
BG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
SA,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
RO,2022-06-03,0,0.0,4.843362527906577,16.9,16.9,1.0,0.0,1.0,64.44682826482409,0.0
FR,2022-06-03,0,0.0,4.843362527906577,2.7,2.7,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
BD,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
HK,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-06-03,0,0.0,4.843362527906577,8.8,8.8,1.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
PK,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
BH,2022-06-03,0,0.0,4.843362527906577,1.4,1.4,0.0,0.0,1.0,64.44682826482409,0.0
TR,2022-06-03,0,0.0,4.843362527906577,3.2,3.2,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,3.2,3.2,0.0,0.0,1.0,64.44682826482409,0.0
VN,2022-06-03,0,0.0,4.843362527906577,2.0,2.0,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,30.6,30.6,0.0,1.0,1.0,100.0,0.0
KE,2022-06-03,0,0.0,4.843362527906577,1.5,1.5,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,2.1,2.1,0.0,0.0,1.0,64.44682826482409,0.0
KE,2022-06-03,0,0.0,4.843362527906577,6.2,6.2,1.0,0.0,1.0,64.44682826482409,0.0
ZA,2022-06-03,0,0.0,4.843362527906577,10.4,10.4,1.0,0.0,1.0,64.44682826482409,0.0
AE,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,6.4,6.4,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-06-03,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
JO,2022-06-03,0,0.0,4.843362527906577,0.4,0.4,0.0,0.0,1.0,64.44682826482409,0.0
TR,2022-06-03,0,0.0,4.843362527906577,6.6,6.6,0.0,0.0,1.0,64.44682826482409,0.0
HK,2022-06-03,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
DZ,2022-06-03,0,0.0,4.843362527906577,9.4,9.4,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-06-03,0,0.0,4.843362527906577,21.6,21.6,1.0,0.0,1.0,64.44682826482409,0.0
IQ,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
ES,2022-06-03,0,0.0,4.843362527906577,1.2,1.2,0.0,0.0,1.0,64.44682826482409,0.0
MY,2022-06-03,0,0.0,4.843362527906577,4.3,4.3,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
SD,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
KE,2022-06-03,0,0.0,4.843362527906577,24.5,24.5,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,4.2,4.2,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-06-03,0,0.0,4.843362527906577,17.0,17.0,1.0,0.0,1.0,64.44682826482409,0.0
AE,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
AZ,2022-06-03,0,0.0,4.843362527906577,8.1,8.1,0.0,0.0,1.0,64.44682826482409,0.0
IQ,2022-06-03,0,0.0,4.843362527906577,1.0,1.0,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
TR,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
VN,2022-06-03,0,0.0,4.843362527906577,29.140000000000004,145.70000000000002,3.0,1.0,5.0,66.5,0.0
EG,2022-06-03,0,0.0,4.843362527906577,10.1,10.1,1.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
BG,2022-06-03,0,0.0,4.843362527906577,0.6,0.6,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
SA,2022-06-03,0,0.0,4.843362527906577,1.9,1.9,0.0,0.0,1.0,64.44682826482409,0.0
ES,2022-06-03,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
ID,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IQ,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
AZ,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IQ,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IQ,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GR,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,46.0,46.0,1.0,1.0,1.0,66.66666666666667,0.0
IQ,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IE,2022-06-03,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IQ,2022-06-03,0,0.0,4.843362527906577,25.6,25.6,1.0,0.0,1.0,64.44682826482409,0.0
IQ,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-06-03,0,0.0,4.843362527906577,0.2,0.2,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-03,0,0.0,4.843362527906577,8.25,16.5,2.0,0.0,2.0,64.44682826482409,0.0
MW,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NP,2022-06-03,0,0.0,4.843362527906577,7.7,15.4,0.0,1.0,2.0,83.0,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
AE,2022-06-03,1,0.0,4.843362527906577,29.53333333333333,88.6,3.0,1.0,3.0,100.0,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-06-03,0,0.0,4.843362527906577,10.2,20.4,1.0,0.0,2.0,64.44682826482409,0.0
SA,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,0.9,0.9,0.0,0.0,1.0,64.44682826482409,0.0
MA,2022-06-03,0,0.0,4.843362527906577,1.2,1.2,1.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.0,13.0,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IQ,2022-06-03,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-03,1,0.0,4.843362527906577,48.93333333333333,146.79999999999998,0.0,2.0,3.0,83.42857142857143,0.0
GB,2022-06-03,0,0.0,4.843362527906577,17.75,35.5,2.0,0.0,2.0,64.44682826482409,0.0
IN,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-03,0,0.0,4.843362527906577,5.9,5.9,0.0,0.0,1.0,64.44682826482409,0.0
TR,2022-06-03,0,0.0,4.843362527906577,1.0,1.0,0.0,0.0,1.0,64.44682826482409,0.0
MY,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
SA,2022-06-03,0,0.0,4.843362527906577,1.3,1.3,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-03,0,0.0,4.843362527906577,0.6,0.6,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,0.5,0.5,0.0,0.0,1.0,64.44682826482409,0.0
NL,2022-06-03,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-06-03,0,0.0,4.843362527906577,7.9,15.8,0.0,0.0,2.0,64.44682826482409,0.0
NE,2022-06-03,0,0.0,4.843362527906577,1.8,1.8,0.0,0.0,1.0,64.44682826482409,0.0
LU,2022-06-03,0,0.0,4.843362527906577,2.0,2.0,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
MX,2022-06-03,0,0.0,4.843362527906577,1.1,1.1,0.0,0.0,1.0,64.44682826482409,0.0
IE,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,7.8,7.8,1.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IQ,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
LY,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
BR,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
BR,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IQ,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IQ,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-06-03,0,0.0,4.843362527906577,12.9,12.9,1.0,0.0,1.0,64.44682826482409,0.0
JO,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-06-03,0,0.0,4.843362527906577,0.5,0.5,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
DE,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IQ,2022-06-03,0,0.0,4.843362527906577,6.3,6.3,1.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-03,0,0.0,4.843362527906577,7.9,7.9,1.0,1.0,1.0,0.0,0.0
GB,2022-06-03,1,0.0,4.843362527906577,76.35,152.7,1.0,1.0,2.0,77.125,0.0
EG,2022-06-03,0,0.0,4.843362527906577,6.3,6.3,1.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
AZ,2022-06-03,0,0.0,4.843362527906577,17.25,34.5,1.0,0.0,2.0,64.44682826482409,0.0
US,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IQ,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
MX,2022-06-03,0,0.0,4.843362527906577,20.5,41.0,2.0,0.0,2.0,64.44682826482409,0.0
GB,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IQ,2022-06-03,0,0.0,4.843362527906577,0.2,0.2,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-06-03,0,0.0,4.843362527906577,14.75,29.5,1.0,2.0,2.0,66.8,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-03,0,0.0,4.843362527906577,44.2,44.2,0.0,0.0,1.0,64.44682826482409,0.0
PS,2022-06-03,0,0.0,4.843362527906577,2.9,2.9,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-06-03,0,1.0,5.0,65.73157894736842,1248.9,11.0,9.0,19.0,68.91304347826087,0.0
US,2022-06-03,0,0.0,4.843362527906577,1.2,1.2,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
VN,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IQ,2022-06-03,0,0.0,4.843362527906577,0.2,0.2,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-03,0,0.0,4.843362527906577,16.55,33.1,0.0,2.0,2.0,39.0,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
DE,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
TN,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IQ,2022-06-03,0,0.0,4.843362527906577,10.6,31.8,1.0,0.0,3.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-06-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-04,0,0.0,4.843362527906577,4.9,4.9,1.0,0.0,1.0,64.44682826482409,0.0
IN,2022-06-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-06-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NZ,2022-06-04,0,0.0,4.843362527906577,14.45,28.9,2.0,0.0,2.0,64.44682826482409,0.0
EG,2022-06-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-06-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-04,0,0.0,4.843362527906577,13.4,13.4,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
MY,2022-06-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
BR,2022-06-04,0,0.0,4.843362527906577,8.2,8.2,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-06-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-06-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-06-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-06-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-06-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
